Title: Primitive mantle composition from McDonough & Sun (1995),

System Thermodynamic Data:
Pressure Temperature mass F phi S H V dVdP*10^6 dVdT*10^6 Cp logfO2(absolute) logfO2-QFM rhol rhos viscosity aH2O chisqr
29886.10 1627.33 1.722683 5.560446 -17953.450814 0.637753 2.792538 -0.266 40.7996 1.6563 8.77717 0.816151 0.703847 9.35435 15.3922 5.28342 9.67058 1.68342 1.21903 4.64392 74.3
29592.20 1627.02 1.742980 5.619145 -18209.719915 0.645264 2.824759 -0.248 40.8853 1.63789 8.96221 0.815032 0.689483 9.3032 15.3374 5.31555 9.59538 1.66382 1.20483 4.58984 74.4
29298.40 1626.72 1.764234 5.680559 -18477.295087 0.653110 2.858472 -0.230 40.9718 1.61927 9.14927 0.813876 0.674779 9.2528 15.283 5.34857 9.51793 1.64377 1.19032 4.53455 74.4
29004.50 1626.41 1.786267 5.744138 -18754.460627 0.661234 2.893392 -0.211 41.0592 1.6004 9.33855 0.812657 0.659789 9.20247 15.228 5.38235 9.43887 1.6235 1.17564 4.47861 74.5
28710.70 1626.11 1.809344 5.810669 -19043.957667 0.669723 2.929937 -0.192 41.1474 1.58132 9.52962 0.811409 0.644461 9.15297 15.1733 5.4171 9.35752 1.60279 1.16064 4.42149 74.5
28416.90 1625.81 1.833398 5.879943 -19345.221555 0.678558 2.968002 -0.172 41.2363 1.56202 9.72252 0.81012 0.628824 9.10396 15.1186 5.45278 9.2742 1.58176 1.14541 4.36348 74.5
28123.10 1625.50 1.858348 5.951710 -19657.511691 0.687713 3.007460 -0.152 41.326 1.54249 9.9172 0.808781 0.61291 9.05514 15.0634 5.48932 9.18923 1.56053 1.13004 4.3049 74.6
27829.40 1625.20 1.884490 6.026840 -19983.920368 0.697285 3.048775 -0.132 41.4165 1.52276 10.1133 0.807425 0.59667 9.00725 15.0088 5.527 9.10193 1.53888 1.11436 4.24518 74.6
27535.60 1624.90 1.911773 6.105166 -20324.063943 0.707260 3.091866 -0.112 41.5076 1.50282 10.3109 0.806042 0.580126 8.95996 14.9542 5.56577 9.01256 1.51692 1.09846 4.1846 74.6
27241.90 1624.59 1.940096 6.186381 -20676.971454 0.717606 3.136573 -0.091 41.5995 1.48266 10.5099 0.804622 0.563326 8.91299 14.8993 5.60553 8.92152 1.49477 1.08242 4.12351 74.7
26948.20 1624.29 1.969801 6.271491 -21046.306845 0.728437 3.183438 -0.069 41.6919 1.46232 10.7099 0.803201 0.546213 8.86707 14.8451 5.64662 8.82805 1.47223 1.0661 4.06132 74.7
26654.50 1623.99 2.000823 6.360282 -21431.492441 0.739732 3.232353 -0.048 41.7849 1.44177 10.911 0.801769 0.528824 8.8219 14.7911 5.68896 8.73247 1.4494 1.04957 3.99836 74.8
26360.80 1623.68 2.033085 6.452516 -21831.864453 0.751470 3.283199 -0.026 41.8785 1.42101 11.1131 0.800316 0.511199 8.77718 14.7369 5.73248 8.63512 1.4264 1.03291 3.93491 74.8
26067.20 1623.38 2.066940 6.549224 -22251.184196 0.763766 3.336531 -0.004 41.9725 1.40007 11.3157 0.798879 0.4933 8.73366 14.6836 5.7775 8.53529 1.40304 1.01599 3.87046 74.8
25773.50 1623.08 2.102354 6.650283 -22689.273389 0.776611 3.392293 0.019 42.0669 1.37893 11.5191 0.79745 0.475156 8.69105 14.6307 5.824 8.43324 1.37941 0.99888 3.80526 74.8
25479.90 1622.77 2.139229 6.755392 -23145.210680 0.789977 3.450332 0.042 42.1617 1.35758 11.7229 0.79602 0.456822 8.64906 14.5777 5.87186 8.32937 1.35563 0.981662 3.73966 74.9
25186.30 1622.47 2.177985 6.865770 -23623.553724 0.804002 3.511309 0.065 42.2567 1.33605 11.9269 0.794627 0.438258 8.60844 14.5258 5.92147 8.22289 1.33151 0.964194 3.67312 74.9
24892.70 1622.17 2.218571 6.981246 -24123.924907 0.818672 3.575141 0.088 42.3518 1.31432 12.1311 0.793263 0.419512 8.56892 14.4745 5.97277 8.11413 1.30715 0.946555 3.60592 74.9
24599.10 1621.86 2.260926 7.101616 -24645.842378 0.833969 3.641732 0.112 42.4472 1.29236 12.3355 0.791921 0.40063 8.53022 14.4233 6.02568 8.00339 1.28266 0.928823 3.53837 74.9
24305.60 1621.56 2.305490 7.228154 -25194.076694 0.850040 3.711774 0.136 42.5423 1.27022 12.5395 0.790641 0.381596 8.49312 14.3734 6.08059 7.88998 1.25787 0.910869 3.46998 75.0
24012.00 1621.25 2.352077 7.360284 -25766.903449 0.866826 3.784971 0.161 42.6374 1.24784 12.7433 0.7894 0.362475 8.45699 14.3237 6.13731 7.77446 1.23295 0.892828 3.40125 75.0
23718.50 1620.95 2.401147 7.499336 -26369.338073 0.884483 3.862052 0.185 42.7322 1.22524 12.9465 0.788241 0.343263 8.42264 14.2754 6.19624 7.65616 1.20776 0.874582 3.33174 75.0
23425.00 1620.65 2.452693 7.645253 -27001.522696 0.903009 3.943000 0.210 42.8265 1.20241 13.1491 0.787158 0.324015 8.3898 14.2281 6.25734 7.53534 1.18237 0.856202 3.26172 75.0
23131.50 1620.34 2.506678 7.797891 -27663.263825 0.922395 4.027755 0.235 42.9203 1.17931 13.351 0.786146 0.304791 8.35825 14.1812 6.32053 7.41229 1.15691 0.837762 3.19148 75.0
22838.00 1620.04 2.563669 7.958883 -28360.844255 0.942833 4.117213 0.260 43.0134 1.15594 13.5517 0.785251 0.285588 8.32879 14.1359 6.38631 7.28622 1.13119 0.819138 3.12053 75.1
22544.60 1619.74 2.623642 8.128111 -29094.188597 0.964315 4.211331 0.286 43.1055 1.13228 13.7513 0.784469 0.266483 8.30123 14.0918 6.4546 7.15745 1.10533 0.800414 3.0492 75.1
22251.10 1619.44 2.686847 8.306262 -29866.284777 0.986929 4.310502 0.311 43.1966 1.10829 13.9495 0.783817 0.247511 8.27569 14.0489 6.52558 7.0258 1.07933 0.781585 2.97747 75.1
21957.70 1619.13 2.753230 8.493129 -30676.704951 1.010658 4.414635 0.337 43.2865 1.08393 14.1462 0.783292 0.228759 8.25204 14.0068 6.59917 6.89161 1.05331 0.762741 2.90568 75.1
21664.30 1618.83 2.823502 8.690740 -31533.420203 1.035742 4.524854 0.362 43.3748 1.05917 14.341 0.782949 0.210239 8.23114 13.9666 6.67595 6.75399 1.02709 0.743757 2.83336 75.1
21370.90 1618.53 2.897700 8.899138 -32437.071811 1.062195 4.641212 0.388 43.4614 1.03396 14.5337 0.782792 0.192034 8.21289 13.9279 6.7559 6.61315 1.00079 0.724713 2.76081 75.1
21077.50 1618.22 2.975840 9.118300 -33388.068032 1.090024 4.763726 0.414 43.5461 1.00822 14.7244 0.782825 0.174224 8.19722 13.8902 6.83901 6.46928 0.974515 0.705683 2.68832 75.1
20784.20 1617.92 3.058688 9.350392 -34394.951429 1.119487 4.893608 0.440 43.6285 0.981899 14.9123 0.783114 0.156853 8.18514 13.8546 6.92591 6.32149 0.948119 0.686569 2.6155 75.1
20490.80 1617.62 3.146366 9.595672 -35459.339571 1.150624 5.031038 0.466 43.7082 0.95488 15.0975 0.783675 0.139999 8.1767 13.8208 7.01669 6.1698 0.921698 0.667437 2.54262 75.0
20197.50 1617.31 3.238832 9.853927 -36580.880441 1.183421 5.175942 0.491 43.7853 0.927063 15.2795 0.784527 0.123765 8.17206 13.7883 7.11136 6.01434 0.895384 0.648382 2.47003 75.0
19904.20 1617.01 3.337017 10.127755 -37769.954660 1.218188 5.329785 0.517 43.8588 0.898303 15.4579 0.785759 0.108197 8.17251 13.7582 7.21076 5.85395 0.86904 0.629305 2.39735 75.0
19610.90 1616.71 3.440956 10.417127 -39027.012731 1.254932 5.492608 0.542 43.9285 0.868423 15.6321 0.787413 0.0933926 8.1785 13.73 7.31508 5.68847 0.842789 0.610296 2.32494 74.9
19317.60 1616.40 3.547959 10.717615 -40320.063783 1.293184 5.659701 0.569 44.0506 0.856277 15.732 0.788915 0.086623 8.15474 13.6939 7.40096 5.57187 0.817371 0.59189 2.25482 74.9
19024.40 1616.10 3.659426 11.033026 -41666.699666 1.333414 5.833333 0.597 44.2168 0.859341 15.7727 0.790072 0.085873 8.10444 13.6517 7.47122 5.49539 0.792474 0.57386 2.18614 75.0
18731.20 1615.80 3.777721 11.367431 -43095.915765 1.376091 6.017586 0.625 44.3822 0.862395 15.812 0.791273 0.0851024 8.05519 13.6104 7.54433 5.4158 0.767659 0.555891 2.11768 75.0
18437.90 1615.50 3.903476 11.722578 -44615.376521 1.421443 6.213446 0.653 44.5467 0.865438 15.85 0.792522 0.0843127 8.00701 13.5702 7.62045 5.33301 0.742928 0.537982 2.04946 75.1
18144.70 1615.19 4.036844 12.098826 -46227.342414 1.469531 6.421138 0.682 44.7103 0.868439 15.8868 0.793803 0.0835079 7.95962 13.5305 7.69942 5.24734 0.718383 0.520208 1.98175 75.2
17851.60 1614.89 4.179328 12.500430 -47949.254028 1.520878 6.643024 0.710 44.8724 0.871436 15.9218 0.795161 0.0826865 7.91366 13.4923 7.78187 5.15812 0.693891 0.502473 1.91418 75.2
17558.40 1614.59 4.331458 12.928800 -49787.914956 1.575680 6.879919 0.739 45.0333 0.874401 15.9552 0.796583 0.0818522 7.86879 13.4553 7.86777 5.06555 0.669521 0.484825 1.84695 75.3
17265.20 1614.28 4.493615 13.384927 -51748.421059 1.634083 7.132406 0.767 45.1929 0.877301 15.9872 0.798053 0.0810097 7.82472 13.4188 7.95698 4.96994 0.64536 0.46733 1.7803 75.3
16972.10 1613.98 4.667667 13.874072 -53852.586215 1.696739 7.403417 0.796 45.3508 0.880164 16.0172 0.799615 0.0801592 7.78206 13.384 8.05015 4.87067 0.621295 0.449904 1.71392 75.4
16679.00 1613.68 4.854367 14.398255 -56109.992123 1.763926 7.694114 0.825 45.5071 0.882953 16.0454 0.801255 0.0793059 7.74048 13.3504 8.1472 4.76798 0.5974 0.4326 1.648 75.4
16385.90 1613.38 5.055005 14.961023 -58536.308968 1.836105 8.006503 0.853 45.6616 0.885651 16.0716 0.802976 0.0784539 7.69995 13.3179 8.2483 4.66186 0.573689 0.41543 1.58259 75.5
16092.80 1613.07 5.270444 15.564683 -61142.552475 1.913598 8.341916 0.882 45.8146 0.888212 16.096 0.804761 0.0776097 7.66011 13.2861 8.35331 4.55264 0.550238 0.398448 1.5179 75.5
15799.70 1612.77 5.503484 16.217080 -63961.804534 1.997387 8.704740 0.910 45.9657 0.89065 16.1179 0.806654 0.0767762 7.62152 13.256 8.46299 4.43967 0.526939 0.381576 1.45362 75.6
15506.70 1612.47 5.755346 16.921499 -67009.447595 2.087921 9.096863 0.939 46.1148 0.892908 16.1376 0.808635 0.0759619 7.5838 13.227 8.57716 4.32333 0.503879 0.364878 1.39001 75.6
15213.70 1612.16 6.027525 17.681973 -70304.275566 2.185750 9.520594 0.967 46.2625 0.894931 16.155 0.810684 0.0751753 7.54654 13.1987 8.69569 4.20397 0.481126 0.348402 1.32724 75.7
14920.70 1611.86 6.323840 18.509164 -73891.754847 2.292223 9.981913 0.996 46.4082 0.896707 16.1696 0.812843 0.0744234 7.51023 13.1719 8.81936 4.08097 0.458582 0.332077 1.26505 75.7
14627.70 1611.56 6.646394 19.408773 -77798.143141 2.408110 10.484076 1.024 46.5524 0.89816 16.1814 0.815085 0.0737182 7.47439 13.1461 8.948 3.95476 0.436327 0.315961 1.20366 75.8
14334.70 1611.26 6.998358 20.389518 -82062.245354 2.534554 11.032019 1.052 46.6953 0.899224 16.1901 0.817407 0.0730724 7.43884 13.1213 9.08172 3.82544 0.414383 0.30007 1.14313 75.8
14041.70 1610.95 7.382399 21.458624 -86717.428931 2.672536 11.629868 1.080 46.8374 0.899813 16.1958 0.819778 0.0725011 7.40308 13.0969 9.22028 3.69351 0.392826 0.28446 1.08366 75.9
13748.80 1610.65 7.804341 22.632280 -91833.735085 2.824130 12.286726 1.108 46.9786 0.89986 16.1976 0.822228 0.0720219 7.36739 13.0737 9.36438 3.55852 0.371588 0.269081 1.02507 76.0
13455.90 1610.35 8.268144 23.921270 -97460.503546 2.990790 13.008728 1.135 47.1197 0.899252 16.1954 0.82472 0.0716565 7.33117 13.0511 9.51376 3.42101 0.350744 0.253987 0.967569 76.0
13162.90 1610.05 8.779351 25.340827 -103665.967191 3.174531 13.804493 1.163 47.2613 0.897872 16.1888 0.827237 0.0714304 7.294 13.0289 9.66845 3.2812 0.330321 0.239198 0.911229 76.1
12870.10 1609.74 9.342067 26.902084 -110501.902969 3.376880 14.680367 1.191 47.4046 0.895592 16.1776 0.82973 0.0713735 7.25524 13.0065 9.82784 3.13997 0.310424 0.22479 0.856342 76.1
12577.20 1609.44 9.966128 28.632298 -118087.891990 3.601385 15.651682 1.218 47.5503 0.892273 16.1603 0.832212 0.071525 7.21484 12.9846 9.99264 2.99693 0.290986 0.210714 0.802719 76.2
12284.30 1609.14 10.657438 30.547558 -126498.361293 3.850251 16.727564 1.246 47.6998 0.88776 16.1365 0.834629 0.0719287 7.17198 12.9625 10.1622 2.85301 0.27211 0.197045 0.750649 76.3
11991.50 1608.84 11.423478 32.668394 -135826.753705 4.126258 17.919596 1.274 47.8549 0.881897 16.105 0.836939 0.0726375 7.12604 12.9398 10.3359 2.70894 0.253863 0.183832 0.700312 76.4
11698.70 1608.53 12.270471 35.011755 -146152.709188 4.431787 19.237347 1.302 48.0177 0.874544 16.0647 0.839087 0.0737094 7.07615 12.9159 10.5129 2.56578 0.23634 0.171143 0.651972 76.5
11405.90 1608.23 13.209400 37.608096 -157612.066399 4.770911 20.697849 1.330 48.1902 0.865538 16.0134 0.84107 0.0752221 7.02205 12.8914 10.6931 2.42385 0.219541 0.158978 0.605629 76.6
11113.10 1607.93 14.244506 40.468939 -170261.853152 5.145390 22.307494 1.359 48.3754 0.854779 15.9491 0.842834 0.0772487 6.96292 12.8654 10.8751 2.28459 0.203587 0.147425 0.56162 76.7
10820.30 1607.63 15.379074 43.603347 -184147.351261 5.556673 24.071151 1.388 48.5762 0.842209 15.8693 0.844362 0.0798642 6.89827 12.8378 11.0574 2.14926 0.188568 0.136549 0.520187 76.8
10527.50 1607.32 16.609650 47.001723 -199233.097224 6.003861 25.983090 1.417 48.7957 0.827867 15.7718 0.845642 0.0831225 6.82775 12.8079 11.2381 2.01948 0.174597 0.126433 0.481648 76.9
10234.80 1607.02 17.934237 50.659066 -215498.460305 6.486563 28.039887 1.448 49.0365 0.811795 15.6526 0.846734 0.0870691 6.75177 12.7766 11.4159 1.89613 0.161702 0.117094 0.446074 77.1
9942.09 1606.72 19.338257 54.535349 -232771.492911 6.999935 30.218373 1.479 49.3011 0.794194 15.5095 0.847693 0.091677 6.6707 12.7437 11.5886 1.78065 0.149962 0.108593 0.413688 77.3
9649.39 1606.42 20.803464 58.580690 -250832.932110 7.537766 32.489694 1.511 49.5908 0.775313 15.3401 0.848616 0.096854 6.5855 12.7096 11.7544 1.67399 0.1394 0.100945 0.384551 77.4
9356.70 1606.11 22.305702 62.728774 -269390.274394 8.091656 34.815821 1.543 49.9054 0.755479 15.1438 0.84961 0.10242 6.4974 12.6748 11.9114 1.5768 0.130012 0.0941463 0.358653 77.6
9064.04 1605.81 23.829859 66.938876 -288256.194465 8.656332 37.173033 1.575 50.2441 0.7349 14.9193 0.850819 0.10817 6.408 12.641 12.0594 1.48868 0.121696 0.0881247 0.335713 77.8
8771.39 1605.51 24.957184 70.076552 -302380.023385 9.082106 38.919005 1.608 50.6249 0.7178 14.7399 0.849614 0.113742 6.34589 12.6754 11.9842 1.42765 0.116199 0.0841441 0.320549 78.0
8478.75 1605.21 25.803236 72.456730 -313146.382092 9.409461 40.233246 1.640 51.0346 0.703612 14.5973 0.846536 0.119275 6.30392 12.7622 11.7454 1.38327 0.112389 0.0813851 0.310039 78.3
8186.14 1604.91 26.676185 74.914466 -324267.475431 9.748450 41.588638 1.673 51.456 0.689401 14.4392 0.843626 0.124856 6.26129 12.8514 11.5068 1.34016 0.108711 0.0787219 0.299893 78.5
7893.54 1604.60 27.575477 77.447996 -335737.526236 10.098971 42.984173 1.706 51.8887 0.675141 14.2652 0.840915 0.13041 6.21795 12.9423 11.2696 1.29836 0.105166 0.0761546 0.290113 78.7
7600.96 1604.30 28.505677 80.070761 -347610.983298 10.462781 44.427069 1.738 52.3328 0.660724 14.0743 0.838444 0.135895 6.17434 13.0365 11.0333 1.25768 0.101734 0.0736695 0.280646 79.0
7308.40 1604.00 29.467207 82.783753 -359894.175126 10.840141 45.917898 1.771 52.7878 0.64613 13.8665 0.836231 0.141235 6.13044 13.1334 10.799 1.21812 0.0984145 0.0712657 0.271488 79.2
7015.85 1603.70 30.462868 85.594916 -372621.987478 11.232180 47.461052 1.803 53.2532 0.631317 13.6418 0.834293 0.146371 6.08641 13.2337 10.5666 1.17959 0.0951979 0.0689364 0.262615 79.4
6723.33 1603.40 31.496286 88.514520 -385839.731558 11.640338 49.062252 1.835 53.7287 0.616245 13.4002 0.832635 0.151252 6.0424 13.3377 10.3361 1.14201 0.0920743 0.0666745 0.253998 79.7
6430.81 1603.09 32.559796 91.520746 -399450.595331 12.061674 50.709916 1.865 54.2072 0.601051 13.1451 0.831421 0.155823 5.99938 13.4456 10.1096 1.10566 0.0890669 0.0644967 0.245702 79.9
6138.32 1602.79 32.688179 91.898835 -401152.766226 12.118186 50.931156 1.854 54.1365 0.598667 13.105 0.846047 0.159894 6.04708 13.5432 10.0646 1.10132 0.0887171 0.0642434 0.244737 79.9
5845.85 1602.49 32.819828 92.286272 -402892.383885 12.175955 51.157836 1.842 54.0648 0.596248 13.0639 0.860989 0.16408 6.09548 13.6425 10.019 1.0969 0.0883612 0.0639857 0.243755 79.9
5553.39 1602.19 32.954845 92.683354 -404670.700957 12.235022 51.390141 1.829 53.9921 0.593792 13.0216 0.876254 0.168382 6.14455 13.7437 9.97277 1.0924 0.0879992 0.0637236 0.242756 79.9
5260.95 1601.88 33.092535 93.087780 -406480.599407 12.295159 51.626871 1.817 53.9186 0.591313 12.9784 0.89182 0.172792 6.19405 13.8461 9.92615 1.08786 0.0876331 0.0634584 0.241746 79.9
4968.52 1601.58 33.234577 93.504985 -408339.838538 12.356934 51.870947 1.805 53.8438 0.588783 12.9338 0.907744 0.177339 6.24446 13.951 9.87865 1.08321 0.0872585 0.0631872 0.240713 79.9
4676.12 1601.28 33.380288 93.932704 -410241.444220 12.420123 52.121191 1.792 53.7679 0.586216 12.8881 0.924003 0.182012 6.29551 14.0579 9.83051 1.07848 0.0868776 0.0629114 0.239662 79.9
4383.73 1600.98 33.529790 94.371290 -412186.925278 12.484774 52.377824 1.779 53.6909 0.58361 12.8411 0.940605 0.186817 6.34721 14.1667 9.78173 1.07367 0.0864902 0.0626309 0.238594 79.9
4091.36 1600.68 33.683193 94.821058 -414177.618473 12.550931 52.641044 1.766 53.6128 0.580967 12.793 0.957553 0.191755 6.39952 14.2774 9.73229 1.06878 0.0860963 0.0623456 0.237507 79.9
3799.00 1600.38 33.840619 95.282367 -416215.063075 12.618642 52.911078 1.753 53.5335 0.578284 12.7437 0.974852 0.196832 6.45245 14.3902 9.68219 1.06381 0.0856958 0.0620556 0.236402 79.8
3506.67 1600.07 34.001315 95.752733 -418291.460257 12.687661 53.186622 1.739 53.4536 0.575577 12.6934 0.992481 0.202035 6.50572 14.5044 9.63167 1.05878 0.0852908 0.0617623 0.235285 79.8
3214.35 1599.77 34.167133 96.238116 -420426.678528 12.758617 53.470913 1.725 53.3721 0.572816 12.6416 1.01049 0.2074 6.55981 14.6214 9.58024 1.05364 0.0848769 0.0614626 0.234143 79.8
2922.05 1599.47 34.337345 96.736113 -422613.261375 12.831275 53.762697 1.712 53.2895 0.570016 12.5886 1.02887 0.212914 6.61444 14.7405 9.52814 1.04842 0.0844561 0.0611579 0.232982 79.8
2629.76 1599.17 34.512091 97.247131 -424852.971367 12.905689 54.062233 1.697 53.2057 0.567176 12.5344 1.04761 0.218583 6.66961 14.8618 9.47537 1.04311 0.0840285 0.0608482 0.231803 79.8
2337.50 1598.87 34.691496 97.771528 -427147.368905 12.981909 54.369752 1.683 53.1207 0.564296 12.4789 1.06673 0.22441 6.72527 14.9853 9.42192 1.03772 0.083594 0.0605336 0.230604 79.8
2045.25 1598.56 34.874778 98.306741 -429488.418391 13.059684 54.683909 1.669 53.035 0.56139 12.4225 1.08619 0.230382 6.78116 15.1103 9.36803 1.03226 0.0831546 0.0602154 0.229392 79.8
1753.02 1598.26 35.063933 98.859159 -431897.712884 13.139693 55.008202 1.654 52.9477 0.558429 12.3645 1.10605 0.23654 6.83773 15.2384 9.31322 1.0267 0.0827061 0.0598906 0.228155 79.8
1460.80 1597.96 35.258198 99.426272 -434367.442173 13.221690 55.341320 1.639 52.8592 0.555427 12.3052 1.12629 0.24287 6.89472 15.3688 9.25772 1.02104 0.0822504 0.0595606 0.226898 79.8
1168.61 1597.66 35.457712 100.008484 -436899.400162 13.305733 55.683527 1.624 52.7695 0.552385 12.2447 1.14691 0.249378 6.95207 15.5016 9.20154 1.01529 0.0817876 0.0592255 0.225621 79.8

whitlockite thermodynamic data and composition:
Pressure Temperature mass S H V Cp formula
39887.50 1637.67 0.012494 0.031549 -130.671140 0.003932 0.013434 Ca3(PO4)2
39593.00 1637.36 0.011828 0.029865 -123.819496 0.003722 0.012718 Ca3(PO4)2
39298.60 1637.06 0.011144 0.028137 -116.771968 0.003507 0.011983 Ca3(PO4)2
39004.20 1636.75 0.010449 0.026379 -109.585533 0.003288 0.011235 Ca3(PO4)2
38709.80 1636.45 0.009735 0.024575 -102.191801 0.003064 0.010467 Ca3(PO4)2
38415.40 1636.15 0.009005 0.022731 -94.618817 0.002834 0.009682 Ca3(PO4)2
38121.10 1635.84 0.008263 0.020856 -86.899876 0.002601 0.008884 Ca3(PO4)2
37826.80 1635.54 0.007501 0.018932 -78.960151 0.002361 0.008065 Ca3(PO4)2
37532.40 1635.23 0.006726 0.016973 -70.861575 0.002117 0.007231 Ca3(PO4)2
37238.10 1634.93 0.005930 0.014964 -62.536007 0.001866 0.006375 Ca3(PO4)2
36943.90 1634.62 0.005121 0.012921 -54.051128 0.001612 0.005505 Ca3(PO4)2
36649.60 1634.32 0.004290 0.010824 -45.323557 0.001350 0.004612 Ca3(PO4)2
36355.30 1634.01 0.003445 0.008691 -36.426479 0.001084 0.003703 Ca3(PO4)2
36061.10 1633.71 0.002578 0.006503 -27.284097 0.000811 0.002771 Ca3(PO4)2
35766.90 1633.41 0.001692 0.004269 -17.926342 0.000533 0.001819 Ca3(PO4)2
35472.70 1633.10 0.000791 0.001996 -8.389196 0.000249 0.000851 Ca3(PO4)2

garnet_0 thermodynamic data and composition:
Pressure Temperature mass S H V Cp formula SiO2 TiO2 Al2O3 Fe2O3 Cr2O3 FeO MgO CaO Na2O K2O P2O5 H2O
39887.50 1637.67 14.893089 36.810655 -178424.789957 4.108030 18.142273 (Ca0.15Fe''0.15Mg0.69)3Al2Si3O12 42.409 0 23.9889 0 0 7.85703 19.6844 6.06067 0 0 0 0
39593.00 1637.36 14.852881 36.711652 -178067.633155 4.097618 18.094710 (Ca0.15Fe''0.15Mg0.69)3Al2Si3O12 42.4088 0 23.9888 0 0 7.85193 19.6802 6.07032 0 0 0 0
39298.60 1637.06 14.811659 36.610250 -177697.569148 4.086926 18.045914 (Ca0.15Fe''0.15Mg0.69)3Al2Si3O12 42.4086 0 23.9887 0 0 7.84674 19.6759 6.08008 0 0 0 0
39004.20 1636.75 14.769399 36.506159 -177314.442951 4.075942 17.995829 (Ca0.15Fe''0.15Mg0.69)3Al2Si3O12 42.4083 0 23.9886 0 0 7.8416 19.6716 6.08984 0 0 0 0
38709.80 1636.45 14.726040 36.399460 -176917.382478 4.064654 17.944408 (Ca0.15Fe''0.15Mg0.69)3Al2Si3O12 42.4081 0 23.9884 0 0 7.83637 19.6673 6.09972 0 0 0 0
38415.40 1636.15 14.681557 36.289976 -176506.119869 4.053052 17.891606 (Ca0.15Fe''0.15Mg0.69)3Al2Si3O12 42.4079 0 23.9883 0 0 7.83112 19.663 6.10966 0 0 0 0
38121.10 1635.84 14.635942 36.177574 -176080.554572 4.041132 17.837400 (Ca0.15Fe''0.15Mg0.69)3Al2Si3O12 42.4077 0 23.9882 0 0 7.82593 19.6586 6.1196 0 0 0 0
37826.80 1635.54 14.589112 36.062272 -175639.557405 4.028875 17.781714 (Ca0.15Fe''0.15Mg0.69)3Al2Si3O12 42.4074 0 23.9881 0 0 7.82064 19.6542 6.12967 0 0 0 0
37532.40 1635.23 14.541038 35.943777 -175182.927289 4.016269 17.724487 (Ca0.16Fe''0.15Mg0.69)3Al2Si3O12 42.4072 0 23.9879 0 0 7.8154 19.6497 6.13976 0 0 0 0
37238.10 1634.93 14.491677 35.822203 -174709.901613 4.003306 17.665691 (Ca0.16Fe''0.15Mg0.69)3Al2Si3O12 42.407 0 23.9878 0 0 7.81007 19.6452 6.14997 0 0 0 0
36943.90 1634.62 14.441018 35.697302 -174220.449253 3.989977 17.605287 (Ca0.16Fe''0.15Mg0.69)3Al2Si3O12 42.4067 0 23.9876 0 0 7.80481 19.6406 6.16019 0 0 0 0
36649.60 1634.32 14.388943 35.569004 -173713.055977 3.976257 17.543157 (Ca0.16Fe''0.15Mg0.69)3Al2Si3O12 42.4065 0 23.9875 0 0 7.79944 19.636 6.17056 0 0 0 0
36355.30 1634.01 14.335456 35.437097 -173187.827760 3.962139 17.479278 (Ca0.16Fe''0.15Mg0.69)3Al2Si3O12 42.4062 0 23.9874 0 0 7.79412 19.6314 6.18095 0 0 0 0
36061.10 1633.71 14.280484 35.301620 -172643.672006 3.947609 17.413587 (Ca0.16Fe''0.15Mg0.69)3Al2Si3O12 42.4059 0 23.9872 0 0 7.78871 19.6267 6.19148 0 0 0 0
35766.90 1633.41 14.223973 35.162327 -172079.997912 3.932649 17.346005 (Ca0.16Fe''0.15Mg0.69)3Al2Si3O12 42.4057 0 23.9871 0 0 7.78328 19.6219 6.20211 0 0 0 0
35472.70 1633.10 14.165887 35.019024 -171496.407730 3.917247 17.276474 (Ca0.16Fe''0.15Mg0.69)3Al2Si3O12 42.4054 0 23.9869 0 0 7.77791 19.617 6.21277 0 0 0 0
35178.50 1632.80 14.106076 34.871556 -170890.890504 3.901365 17.204837 (Ca0.16Fe''0.15Mg0.69)3Al2Si3O12 42.4051 0 23.9867 0 0 7.77244 19.6122 6.22356 0 0 0 0
34884.30 1632.49 14.044301 34.719128 -170260.646427 3.884932 17.130786 (Ca0.16Fe''0.15Mg0.69)3Al2Si3O12 42.4048 0 23.9866 0 0 7.76709 19.6074 6.23417 0 0 0 0
34590.20 1632.19 13.980734 34.562366 -169607.537355 3.868001 17.054545 (Ca0.16Fe''0.15Mg0.69)3Al2Si3O12 42.4045 0 23.9864 0 0 7.76163 19.6025 6.24495 0 0 0 0
34296.10 1631.89 13.913181 34.395803 -168904.977284 3.849957 16.973480 (Ca0.16Fe''0.15Mg0.69)3Al2Si3O12 42.4043 0 23.9863 0 0 7.75639 19.5983 6.25464 0 0 0 0
34001.90 1631.58 13.842239 34.220793 -168160.235157 3.830965 16.888290 (Ca0.16Fe''0.15Mg0.69)3Al2Si3O12 42.4042 0 23.9862 0 0 7.75137 19.5946 6.26358 0 0 0 0
33707.80 1631.28 13.769077 34.040395 -167387.239636 3.811356 16.800389 (Ca0.16Fe''0.15Mg0.69)3Al2Si3O12 42.4041 0 23.9862 0 0 7.74626 19.5909 6.27258 0 0 0 0
33413.80 1630.97 13.693721 33.854457 -166586.362575 3.791130 16.709781 (Ca0.16Fe''0.15Mg0.69)3Al2Si3O12 42.4039 0 23.9861 0 0 7.74124 19.5872 6.28156 0 0 0 0
